Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
S5 0716+714,00035009001,53462.84,110.4727,71.34343,7 21 53.448,71 20 36.348,13.49 ± 0.03,14.49 ± 0.03,13.95 ± 0.03,13.4 ± 0.03,13.54 ± 0.02,13.44 ± 0.03,(0.56 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰
S5 0716+714,00035009002,53600.74,110.4727,71.34343,7 21 53.448,71 20 36.348,12.89 ± 0.03,13.69 ± 0.02,13.22 ± 0.03,12.85 ± 0.02,13.01 ± 0.02,12.9 ± 0.02,(0.98 ± 0.02) × 10⁻¹⁰,(1.07 ± 0.02) × 10⁻¹⁰,(1.15 ± 0.03) × 10⁻¹⁰,(0.91 ± 0.02) × 10⁻¹⁰,(0.81 ± 0.02) × 10⁻¹⁰,(0.94 ± 0.02) × 10⁻¹⁰
S5 0716+714,00035009004,54396.71,110.4727,71.34343,7 21 53.448,71 20 36.348,12.81 ± 0.03,13.59 ± 0.02,13.17 ± 0.03,12.79 ± 0.02,12.98 ± 0.02,12.84 ± 0.02,(1.06 ± 0.02) × 10⁻¹⁰,(1.17 ± 0.02) × 10⁻¹⁰,(1.2 ± 0.03) × 10⁻¹⁰,(0.96 ± 0.02) × 10⁻¹⁰,(0.84 ± 0.02) × 10⁻¹⁰,(0.99 ± 0.02) × 10⁻¹⁰
S5 0716+714,00035009005,54397.64,110.4727,71.34343,7 21 53.448,71 20 36.348,13.12 ± 0.03,13.91 ± 0.02,13.46 ± 0.03,13.39 ± 0.02,13.84 ± 0.02,13.63 ± 0.05,(0.8 ± 0.02) × 10⁻¹⁰,(0.87 ± 0.02) × 10⁻¹⁰,(0.92 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰
S5 0716+714,00035009006,54398.3,110.4727,71.34343,7 21 53.448,71 20 36.348,12.82 ± 0.03,13.66 ± 0.03,13.23 ± 0.03,12.89 ± 0.03,13.07 ± 0.02,12.88 ± 0.03,(1.05 ± 0.03) × 10⁻¹⁰,(1.1 ± 0.03) × 10⁻¹⁰,(1.14 ± 0.04) × 10⁻¹⁰,(0.87 ± 0.02) × 10⁻¹⁰,(0.77 ± 0.02) × 10⁻¹⁰,(0.96 ± 0.03) × 10⁻¹⁰
S5 0716+714,00035009007,54399.55,110.4727,71.34343,7 21 53.448,71 20 36.348,12.9 ± 0.03,13.67 ± 0.03,13.23 ± 0.03,12.92 ± 0.02,13.1 ± 0.02,12.97 ± 0.03,(0.97 ± 0.03) × 10⁻¹⁰,(1.09 ± 0.03) × 10⁻¹⁰,(1.14 ± 0.03) × 10⁻¹⁰,(0.85 ± 0.02) × 10⁻¹⁰,(0.75 ± 0.02) × 10⁻¹⁰,(0.88 ± 0.02) × 10⁻¹⁰
S5 0716+714,00035009008,54400.42,110.4727,71.34343,7 21 53.448,71 20 36.348,12.52 ± 0.03,13.33 ± 0.02,12.89 ± 0.03,12.5 ± 0.02,12.65 ± 0.02,12.52 ± 0.03,(1.39 ± 0.04) × 10⁻¹⁰,(1.49 ± 0.03) × 10⁻¹⁰,(1.56 ± 0.04) × 10⁻¹⁰,(1.25 ± 0.03) × 10⁻¹⁰,(1.13 ± 0.02) × 10⁻¹⁰,(1.33 ± 0.03) × 10⁻¹⁰
S5 0716+714,00035009009,54401.37,110.4727,71.34343,7 21 53.448,71 20 36.348,12.56 ± 0.03,13.35 ± 0.03,12.94 ± 0.03,12.59 ± 0.02,12.76 ± 0.02,12.62 ± 0.03,(1.33 ± 0.04) × 10⁻¹⁰,(1.45 ± 0.04) × 10⁻¹⁰,(1.49 ± 0.04) × 10⁻¹⁰,(1.15 ± 0.03) × 10⁻¹⁰,(1.03 ± 0.02) × 10⁻¹⁰,(1.21 ± 0.03) × 10⁻¹⁰
S5 0716+714,00035009012,54407.24,110.4727,71.34343,7 21 53.448,71 20 36.348,12.61 ± 0.03,13.46 ± 0.02,13.07 ± 0.03,12.61 ± 0.02,12.79 ± 0.02,12.68 ± 0.02,(1.27 ± 0.03) × 10⁻¹⁰,(1.31 ± 0.03) × 10⁻¹⁰,(1.32 ± 0.03) × 10⁻¹⁰,(1.13 ± 0.02) × 10⁻¹⁰,(1.0 ± 0.02) × 10⁻¹⁰,(1.15 ± 0.03) × 10⁻¹⁰
S5 0716+714,00035009013,54410.19,110.4727,71.34343,7 21 53.448,71 20 36.348,12.84 ± 0.03,13.7 ± 0.03,13.23 ± 0.03,12.84 ± 0.02,13.0 ± 0.02,12.87 ± 0.03,(1.03 ± 0.03) × 10⁻¹⁰,(1.06 ± 0.03) × 10⁻¹⁰,(1.13 ± 0.03) × 10⁻¹⁰,(0.91 ± 0.02) × 10⁻¹⁰,(0.82 ± 0.02) × 10⁻¹⁰,(0.96 ± 0.02) × 10⁻¹⁰
S5 0716+714,00035009014,54413.2,110.4727,71.34343,7 21 53.448,71 20 36.348,12.93 ± 0.03,13.75 ± 0.02,13.33 ± 0.03,12.93 ± 0.02,13.09 ± 0.02,12.93 ± 0.03,(0.95 ± 0.02) × 10⁻¹⁰,(1.01 ± 0.02) × 10⁻¹⁰,(1.04 ± 0.03) × 10⁻¹⁰,(0.84 ± 0.02) × 10⁻¹⁰,(0.75 ± 0.02) × 10⁻¹⁰,(0.91 ± 0.02) × 10⁻¹⁰
